User_ID,Book_ID,Book_Title,Recommendation_Score
7142,0380973650,American Gods: A Novel,9.0
7155,3423101776,Solaris - German Ed,8.0
7155,0099279274,Unknown Title,8.0
7155,0971880107,Wild Animus,5.0
7155,0552998478,What We Did on Our Holiday,5.0
7156,0451147367,"The Bachman Books: Rage, the Long Walk, Roadwork, the Running Man",10.0
7156,0425092178,Strangers,10.0
7156,0807593664,"The Yellow House Mystery (Boxcar Children Series, No 3)",10.0
7156,0425098605,The Vision,10.0
7156,0425098648,Night Chills,10.0
7158,0316666343,The Lovely Bones: A Novel,10.0
7158,0375703063,A Virtuous Woman (Oprah's Book Club (Paperback)),3.0
7162,0439159849,"Chicken Soup for the Kid's Soul: 101 Stories of Courage, Hope and Laughter",10.0
7162,0440430909,A Girl of the Limberlost,10.0
7162,0826308791,The Education of Little Tree (A Zia Book),10.0
7162,0553211285,The Adventures of Tom Sawyer (Adventures of Tom Sawyer),10.0
7162,006440174X,"Good Night, Mr. Tom",10.0
7164,8877822783,Winnie Puh,10.0
7164,0006547834,Miss Smillas Feeling for Snow,10.0
7164,044900371X,The Orchid Thief (Ballantine Reader's Circle),10.0
7164,0140098704,Unknown Title,10.0
7164,0704344955,Unknown Title,10.0
7180,8423309894,Carmen Laforet: Nada (Coleccion Destinolibro; V. 42),10.0
7180,8478442960,El Misterio del Solitario,10.0
7180,8401474744,UN Saco De Huesos,10.0
7180,8476583141,"Filosofia de Las Ciencias Humanas y Sociales: Materiales Para Una Fundamentacion Cientifica (Autores, Textos y Temas)",9.0
7180,8487330533,Investigacion-Accion - Un Reto Para El Profesorado,9.0
7181,8445071416,El Hobbit,10.0
7181,8420466034,Un tranvÃ­a en SP (Sprako Tranbia),10.0
7181,8478885196,Harry Potter y el prisionero de Azkaban,10.0
7181,8478886451,Harry Potter y el cÃ¡liz de fuego,10.0
7181,8420421014,Alguien que anda por ahÃ­ y otros relatos (Literatura Alfaguara),10.0
7183,034539657X,Dark Rivers of the Heart,10.0
7183,0425136191,Blindsight,10.0
7183,0671867091,Remember Me,10.0
7183,0449005615,Seabiscuit: An American Legend,10.0
7183,0345447867,The Apprentice,10.0
7185,0440235529,Profiles in Murder: An FBI Legend Dissects Killers and Their Crimes,10.0
7185,0553212478,Frankenstein (Changing Our World),10.0
7185,1560761164,"Dark Heart (Dragonlance: The Meetings Sextet, Vol. 3)",10.0
7185,1560766506,"The Black Wing (Dragonlance:  Villains, Book 2)",10.0
7185,1580631606,The Stephen King Universe,10.0
7190,8871682688,Unknown Title,10.0
7190,8871682750,Unknown Title,10.0
7190,8871682904,Unknown Title,10.0
7190,8871683064,Unknown Title,10.0
7190,8804422890,Unknown Title,10.0
7193,0060927828,"Overcoming Depression, 3rd edition",10.0
7193,0671775537,HE WAS HER MAN (A Samantha Adams Mystery),10.0
7193,0307021106,The Saggy Baggy Elephant,10.0
7193,0515131083,Plantation: A Lowcountry Tale,10.0
7193,0684814994,Christmas Box (Christmas Box Trilogy),10.0
7197,0061097101,The Saving Graces: A Novel,10.0
7197,0425107469,Watchers,10.0
7197,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10.0
7197,0805421351,Rich Mullins: An Arrow Pointing to Heaven,10.0
7197,0451169530,The Stand: Complete and Uncut,10.0
7198,8420639540,"Comunicacion No Verbal, La",9.0
7198,8476694210,Unknown Title,9.0
7198,8495618605,El Codigo Da Vinci / The Da Vinci Code,9.0
7198,8497597109,Unknown Title,8.0
7198,8420618519,Platero Y Yo/Platero and Me (El Libro de bolsillo ; 851. SelecciÃ³n Literatura),8.0
7202,8429741410,Unknown Title,10.0
7202,0571081789,Bell Jar,10.0
7202,8429710329,Mecanoscrit del segon origen (El Trapezi ; 24),10.0
7202,1853260002,Pride & Prejudice (Wordsworth Classics),10.0
7202,2744144487,Unknown Title,10.0
7205,0971880107,Wild Animus,4.0
7207,8422620227,Unknown Title,10.0
7207,8423974006,Veinte Poemas De Amor Y Una Cancion Desesperada: Spanish Edition (PoesÃ­a),9.0
7207,843223012X,El Laberinto De Las Aceitunas,9.0
7207,8440627203,El mÃ©dico,9.0
7207,8486478014,Unknown Title,9.0
7208,9722900137,Unknown Title,10.0
7208,9722328298,Unknown Title,10.0
7208,0375701435,Little Kingdoms: Three Novellas,10.0
7208,9722320556,Unknown Title,10.0
7208,9726624649,Unknown Title,10.0
7215,0312422156,Middlesex: A Novel,10.0
7215,8474101298,Unknown Title,10.0
7215,950491036X,La Sombra del Viento,10.0
7215,8433914324,Unknown Title,10.0
7215,0679767800,The Stars My Destination,10.0
7221,8874975554,Le esopine: Storie di animali (Ultimo Novecento),9.0
7221,9771125404004,Unknown Title,9.0
7221,8804500808,Unknown Title,9.0
7221,8807090414,Unknown Title,9.0
7221,8879834428,Unknown Title,8.0
7226,0316769495,Franny and Zooey,9.0
7226,0374100128,The Corrections (Oprah Edition),8.0
7226,0870817442,Sites of Insight: A Guide to Colorado Sacred Places,8.0
7226,0553213458,Alice's Adventures in Wonderland and Through the Looking Glass (Bantam Classics),8.0
7226,1573227331,About a Boy,8.0
7233,0312971346,High Five (A Stephanie Plum Novel),10.0
7233,0380788691,"A Secret History : The Book Of Ash, #1 (Book of Ash)",10.0
7233,0385495641,Ghost Soldiers: The Forgotten Epic Story of World War II's Most Dramatic Mission,10.0
7233,0877017883,Griffin & Sabine: An Extraordinary Correspondence,10.0
7233,0060280034,Dinotopia: A Land Apart from Time (Dinotopia),10.0
7236,0915943565,Cracking India: A Novel,10.0
7236,0375506187,Milk Glass Moon : A Big Stone Gap Novel (Big Stone Gap Novels (Hardcover)),9.0
7236,0142001430,Year of Wonders,9.0
7236,0871138433,Lost Nation,9.0
7236,0571197639,Poisonwood Bible Edition Uk,9.0
7253,0451410823,Summer Secrets,9.000000000000002
7253,074323443X,Dearest Friend : A Life of Abigail Adams,9.0
7253,0451208080,The Short Forever,8.0
7253,0373484003,Irish Hearts,8.0
7253,0553582941,Sole Survivor,7.0
7257,0307157857,Cars and Trucks and Things That Go,10.000000000000002
7257,0316346624,The Tipping Point: How Little Things Can Make a Big Difference,10.000000000000002
7257,039396647X,"War and Peace: The Maude Translation, Backgrounds and Sources, Criticism (Norton Critical Editions)",10.000000000000002
7257,0449909336,The Fifties,10.000000000000002
7257,0802130208,A Confederacy of Dunces (Evergreen Book),10.000000000000002
7259,0553258478,Exodus,10.000000000000002
7259,0140443223,The Mabinogion (Penguin Classics),10.000000000000002
7259,0892813571,Women in Celtic Myth: Tales of Extraordinary Women from Ancient Celtic Tradition,10.000000000000002
7259,0679785892,Fear and Loathing in Las Vegas : A Savage Journey to the Heart of the American Dream,10.000000000000002
7259,0552140287,Unknown Title,10.000000000000002
7261,0553250531,The Valley of Horses,10.0
7261,0399149368,Prince of Lost Places,10.0
7261,0316690619,Cradle and All,10.0
7261,0688162827,Tell Me Your Dreams,10.0
7261,0316693235,Violets Are Blue,10.0
7262,0393048470,The Annotated Alice: The Definitive Edition,10.0
7262,0312110839,Tully,10.0
7262,0395194970,Hulda,10.0
7262,1878067745,Solo: On Her Own Adventure,10.0
7262,0399141308,Idoru,10.0
7266,042510107X,Red Storm Rising,10.0
7266,0446607657,When the Wind Blows,10.0
7266,037328960X,"Outlaw Love  (Debut Author) (Harlequin Historicals, No 360)",10.0
7266,0425120279,The Hunt for Red October,10.0
7266,0916441822,"My Utmost for His Highest, Promotional Edition",10.0
7268,042516098X,Hornet's Nest,10.0
7268,0330332775,Bridget Jones's Diary,8.0
7268,0671042262,The Blue Nowhere : A Novel,8.0
7268,0312267088,Am I Old Yet?: A True Story of a Timeless Friendship,7.0
7268,0099245027,The Testament,6.0
7272,0380731851,Mystic River,10.0
7272,O451203771,Unknown Title,10.0
7272,0451525884,Pride and Prejudice,10.0
7272,0446607657,When the Wind Blows,10.0
7272,0316096199,Lucky : A Memoir,10.0
7275,0749309423,The Silence of the Lambs,10.0
7275,033028813X,Terminal,8.0
7275,0330391933,Unknown Title,5.000000000000001
7283,0446517445,Out of the Madness: From the Projects to a Life of Hope,10.0
7283,0449003795,P Is for Peril,8.0
7286,0151002630,The Magician's Assistant,8.999999999999998
7286,0066211611,Portrait in Sepia,8.999999999999998
7286,0375502025,The Greatest Generation,5.0
7286,0345445848,Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle),4.0
7303,0821746847,Midnight's Lair,10.0
7303,0843946903,One Rainy Night,10.0
7303,0345350499,The Mists of Avalon,10.0
7303,0517219018,The Stand,10.0
7303,0425098605,The Vision,10.0
7318,0786890436,The Diary of Ellen Rimbauer: My Life at Rose Red,10.0
7318,0375701427,American Pastoral,8.0
7318,0684811073,Undaunted Courage : MERIWETHER LEWIS THOMAS JEFFERSON AND THE OPENING OF THE AMERICAN WEST (Lewis & Clark Expedition),8.0
7318,031242227X,Running with Scissors: A Memoir,7.000000000000001
7318,0684865742,Tis: A Memoir,7.000000000000001
7326,0500390266,The hidden tombs of Memphis: New discoveries from the time of Tutankhamun and Ramesses the Great (New aspects of antiquity),10.0
7326,0517037165,Book of Costume,10.0
7326,0517566656,A Dictionary of Heraldry,10.0
7326,0520034945,Henry Second (English Monarchs (Paperback)),10.0
7326,0553110306,Kristin Lavransdatter Mistress of Husaby,10.0
7330,0590461923,Who Am I? (My First Hello Reader!),10.0
7330,0816749159,My Teacher Is the Best (First Start Easy Reader),10.0
7330,0590227157,Even Steven and Odd Todd (Hello Math Reader. Level 3),10.0
7330,0451166582,The Eyes of the Dragon,10.0
7330,0451194861,"Wizard and Glass (The Dark Tower, Book 4)",10.0
7337,0064400042,On the Banks of Plum Creek,9.000000000000002
7337,0064472795,"Princess in the Spotlight (The Princess Diaries, Vol. 2)",9.0
7337,0689859481,Samurai Girl: The Book of the Sword,8.0
7337,091336715X,In His Steps,8.0
7337,0806615729,Jesus Loves Me This I Know:  Devotions for Families With Young Children,8.0
7343,0330315870,Unknown Title,10.0
7343,0140176616,Asta's Book,10.0
7343,0860074382,84 Charing Cross Road,10.0
7343,184115458X,Unknown Title,10.0
7343,0141311282,Unknown Title,10.0
7346,038550120X,A Painted House,10.0
7346,0061091715,To Live and Die in Dixie (Callahan Garrity Mysteries (Paperback)),10.0
7346,0553107240,Sticks & Scones,10.0
7346,1575663708,Mistletoe Murder: A Lucy Stone Mystery (Lucy Stone Mysteries (Paperback)),10.0
7346,0553562754,Southern Ghost,10.0
7348,0345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10.0
7348,0345339738,"The Return of the King (The Lord of the Rings, Part 3)",10.0
7348,0812532538,Enders Game,9.0
7348,0393317552,"Guns, Germs, and Steel: The Fates of Human Societies",8.0
7348,0060921145,Animal Dreams,8.0
7360,038550120X,A Painted House,10.0
7360,0552546933,Unknown Title,10.0
7360,0380005239,Go Ask Alice (Avon/Flare Book),10.0
7360,0609804138,The Sweet Potato Queens' Book of Love,10.0
7360,074343627X,Dreamcatcher,10.0
7363,0671521705,GUMP & CO,10.0
7363,1551668270,Cold Tea On A Hot Day,10.0
7363,0061098795,The Wailing Wind,10.0
7363,0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,10.0
7363,0060173114,Breaking and Entering: Women Cops Talk About Life in the Ultimate Men's Club,10.0
7364,0866839461,"The Irrational Season (The Crosswicks Journal, Book 3)",10.0
7364,0679879250,"The Subtle Knife (His Dark Materials, Book 2)",10.0
7364,0812549007,Darkangel,10.0
7364,0441006000,The Godmother's Web,10.0
7364,0441003583,The Godmother's Apprentice,10.0
7366,038550120X,A Painted House,10.0
7366,0552546933,Unknown Title,10.0
7366,0380005239,Go Ask Alice (Avon/Flare Book),10.0
7366,0609804138,The Sweet Potato Queens' Book of Love,10.0
7366,074343627X,Dreamcatcher,10.0
7371,0060988649,Lost: A Novel,6.0
7374,014003000X,Ulysses (Penguin modern classics 3000),10.0
7374,0156011662,Anniversaries: From the Life of Gesine Cresspahl (Anniversaries),10.0
7374,0963576402,Homeopathic Medical Repertory,10.0
7374,3518032186,Ingrid Babendererde: ReifeprÃ¼fung 1953,10.0
7374,0061059072,The Last Continent (Discworld Novels (Paperback)),9.0
7377,0380633132,We,10.0
7377,0886773520,"Magic's Pawn (The Last Herald-Mage Series, Book 1)",10.0
7377,0312111037,The Year's Best Fantasy and Horror: Seventh Annual Collection,9.0
7377,1857230302,State of the Art,9.0
7377,0345342968,Fahrenheit 451,9.0
7392,039914868X,The Short Forever,10.0
7392,0061094234,Dirt,10.0
7392,0743457781,"Late Bloomer (Michaels, Fern)",10.0
7392,0060005556,"Last to Die (Grippando, James)",10.0
7392,0060555513,The Last Goodbye,10.0
7397,0671027573,Mr. Perfect,10.0
7397,0373118597,Morning After (Forbidden!) (Harlequin Presents),10.0
7397,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),10.0
7397,037311835X,"Trophy Husband  (9-5) (Harlequin Presents, No 1835)",10.0
7397,0553265520,Brainchild,9.0
7398,006099486X,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary",8.0
7398,0330267140,Unknown Title,8.0
7398,0671789422,Possessing the Secret of Joy,8.0
7398,0446364193,Along Came a Spider (Alex Cross Novels),6.999999999999999
7400,0515130044,The Attorney,9.0
7400,0345292340,Fahrenheit 451,8.0
7400,0441005489,"Redwall (Redwall, Book 1)",8.0
7400,0345432479,Crazy in Alabama,8.0
7400,0812572122,A Stir of Echoes,8.0
7403,1555834310,Alec Baldwin Doesn't Love Me and Other Trials of My Queer Life,10.0
7403,0060987561,I Know This Much Is True,10.0
7403,0060932139,The Unbearable Lightness of Being : A Novel (Perennial Classics),10.0
7403,0553278355,The Bell Jar,10.0
7403,0679723951,"Memories, Dreams, Reflections",10.0
7404,0770428703,Unknown Title,8.0
7404,0553275976,The Bonfire of the Vanities,7.0
7404,0440235596,Tara Road,7.0
7404,0679746048,"Girl, Interrupted",6.0
7404,0449225046,Black Lightning,5.0
7407,0380423901,Woman of Independence,10.0
7407,0451171357,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,10.0
7407,0743419049,Candyland,10.0
7407,037324066X,"After That Night... (Silhouette Special Edition, No 1066)",9.0
7407,0061093335,"Nora, Nora: A Novel",7.0
7418,0373259565,"Mr. November (Men To The Rescue) (Harlequin Temptation, No. 856)",10.0
7418,0451410580,Jake & Mimi: A Novel,10.0
7418,0440235162,The Smoke Jumper,10.0
7418,0373122780,The Virgin Bride  (The Australians),10.0
7418,0373123108,Sleeping Partners  (Nine to Five),10.0
7419,0445406488,The Curse of the Pharaohs,10.0
7419,0312986343,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,8.0
7419,0553563734,The King's Buccaneer,7.0
7419,0425181111,Strangers,5.999999999999999
7429,0553280945,The Mammoth Hunters (Earth's Children (Paperback)),10.0
7429,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10.0
7429,0446609404,Cradle and All,10.0
7429,0385504209,The Da Vinci Code,10.0
7429,0670030031,Lake Wobegon: Summer 1956,10.0
7431,0679411089,Talk: Npr's Susan Stamberg Considers All Things,9.0
7431,0140280464,My Year of Meats,9.0
7431,0767915054,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),9.0
7431,0749302291,Unknown Title,8.0
7431,0435123904,New Windmills: The Secret Diary of Adrian Mole Aged 13 3/4 (New Windmills),8.0
7432,0451147367,"The Bachman Books: Rage, the Long Walk, Roadwork, the Running Man",10.0
7432,0553258478,Exodus,10.0
7432,0786711884,The Lurker at the Threshold,10.0
7432,0553250531,The Valley of Horses,10.0
7432,1887797068,A Guide to the Cthulhu Cult,10.0
7437,038550120X,A Painted House,10.0
7437,0552546933,Unknown Title,10.0
7437,0380005239,Go Ask Alice (Avon/Flare Book),10.0
7437,0446310786,To Kill a Mockingbird,10.0
7437,0609804138,The Sweet Potato Queens' Book of Love,10.0
7440,0060505885,The Scandalous Summer of Sissy LeBlanc : A Novel,9.0
7440,039914496X,Certain Prey,9.0
7440,0312278586,The Nanny Diaries: A Novel,8.0
7440,0425179672,The River King,8.0
7440,0142001740,The Secret Life of Bees,8.0
7441,0671741039,Swan Song,10.0
7441,0451196716,The Long Walk,10.0
7441,034538427X,The 7th Garfield Treasury,10.0
7441,0142000205,Icy Sparks,10.0
7441,0822000946,Shakespeare's Twelfth Night (Cliffs Notes),10.0
7454,0446310786,To Kill a Mockingbird,10.000000000000002
7454,0375706771,Midwives: A Novel,10.000000000000002
7454,0446608955,A Walk to Remember,10.000000000000002
7454,0446364193,Along Came a Spider (Alex Cross Novels),10.000000000000002
7454,0446610399,The Rescue,10.000000000000002
7456,0451166892,The Pillars of the Earth,10.0
7456,0312291639,The Nanny Diaries: A Novel,10.0
7456,0679781587,Unknown Title,10.0
7456,0451210743,Hornet Flight,10.0
7456,0451204530,Code to Zero,10.0
7469,0440134056,Hacker's Heroes of Computers,10.0
7469,0441172717,Dune (Remembering Tomorrow),10.0
7469,0517149257,The Ultimate Hitchhiker's Guide,10.0
7469,0140268693,Unknown Title,10.0
7469,014200135X,The Dream Machine: J.C.R. Licklider and the Revolution That Made Computing Personal,10.0
7474,0765346435,The Last Jihad,8.0
7474,0451184890,Justice Denied,8.0
7474,0451175190,Reversible Error,8.0
7474,0451181964,Corruption of Blood,8.0
7474,0451193288,Reckless Endangerment,8.0
7481,0552138436,East of Ealing,10.0
7481,055213841X,The Antipope,10.0
7481,0006547346,Unknown Title,10.0
7481,0552138444,The Sprouts of Wrath,9.0
7481,0140140751,The Road to Wellville,9.0
7495,0060508302,Angels Everywhere: A Season of Angels/Touched by Angels (Avon Romance),10.0
7495,0743412311,Fleeced : A Regan Reilly Mystery (Regan Reilly Mysteries (Paperback)),10.0
7495,0373218036,"Truly, Madly Manhattan",10.0
7495,1551668912,Thursday'S At Eight,10.0
7495,0380814811,Home for the Holidays,10.0
7509,0679768203,Art Objects: Essays on Ecstasy and Effrontery,10.0
7511,0872860175,Howl and Other Poems (Pocket Poets),10.0
7511,0375713344,Geek Love,10.0
7511,1869504917,The Lord of the Rings: A Location Guidebook (Lord of the Rings (Paperback)),10.0
7511,0618012710,The Best American Mystery Stories of the Century,10.0
7511,0312099436,Women of the Silk : A Novel,10.0
7520,1551923378,Unknown Title,10.0
7520,0590060198,The BFG,10.0
7520,155192398X,Unknown Title,10.0
7520,0261102214,Unknown Title,9.0
7520,0439460816,Unknown Title,9.0
7523,0060926708,The Perfect Machine: Building the Palomar Telescope,10.0
7523,0345331354,Cosmos,10.0
7523,044023722X,A Painted House,8.0
7523,0684853701,"A BEAUTIFUL MIND: A Biography of John Forbes Nash, Jr., Winner of the Nobel Prize in Economics, 1994",8.0
7523,0805054073,Timbuktu,7.000000000000001
7525,1881830365,Gathering Promises (Message),10.0
7525,0853428336,Strange Irish Tales for Children,8.0
7525,0749921412,Six Weeks to Superhealth,8.0
7525,0590519255,"The Dark Rival (Star Wars: Jedi Apprentice, Book 2)",7.0
7525,0425123111,"California Countdown (Freeway Warrior, No 4)",7.0
